0.30802,0.39974,0.41576,0.46392,0.47734,0.64304,0.6433,0.4807,0.48168,0.643,0.4818,0.79436,0.79482,0.48142,0.6212,0.380952,0.380952,0.380952,1,1,0.346153
0.3446,0.34816,0.43698,0.46142,0.52946,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.36066
0.2716,0.42604,0.43904,0.46552,0.47696,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.33744
0.30772,0.41032,0.41056,0.48426,0.4846,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.351549
0.35222,0.38264,0.42638,0.5247,0.55626,0.64304,0.643,0.4818,0.48094,0.6433,0.4807,0.7951,0.79482,0.4812,0.6228,0.380952,0.380952,0.380952,1,1,0.384466
0.33392,0.39348,0.43582,0.51858,0.55024,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.356956
0.27072,0.44696,0.45302,0.51056,0.51602,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.284162
0.31302,0.4111,0.4407,0.5159,0.53884,0.64304,0.643,0.4818,0.48094,0.6433,0.4807,0.7951,0.79482,0.4812,0.6228,0.380952,0.380952,0.380952,1,1,0.317546
0.31254,0.40654,0.44676,0.51152,0.54286,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.3162
0.34154,0.37478,0.44846,0.5087,0.5633,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.35416
0.37628,0.3888,0.41246,0.55438,0.57064,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.397697
0.36786,0.37884,0.43244,0.5404,0.57792,0.6433,0.643,0.48142,0.4812,0.64304,0.48168,0.7951,0.79436,0.48094,0.62194,0.380952,0.380952,0.380952,1,1,0.38099
0.3415,0.39646,0.44288,0.53316,0.56746,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.352378
0.35058,0.36444,0.47078,0.51222,0.59,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.331657
0.27572,0.4365,0.47792,0.51106,0.54578,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.251796
0.27642,0.39936,0.46364,0.53358,0.56512,0.64304,0.4807,0.6433,0.61394,0.4818,0.643,0.61226,0.79482,0.48792,1.07862,0.380952,0.380952,1,0.380952,0.380952,0.236266
0.26244,0.42002,0.47626,0.52138,0.56458,0.6433,0.48168,0.64304,0.4807,0.48142,0.643,0.79482,0.79436,0.6212,0.4818,0.380952,0.380952,1,0.380952,1,0.265476
0.29964,0.392,0.4864,0.50474,0.57828,0.643,0.4812,0.6433,0.48142,0.48094,0.64304,0.79436,0.7951,0.62194,0.48168,0.380952,0.380952,1,0.380952,1,0.252627
0.29352,0.4221,0.47182,0.51366,0.55424,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.258754
0.30428,0.43542,0.44442,0.53498,0.54224,0.64304,0.6433,0.4807,0.48168,0.643,0.4818,0.79436,0.79482,0.48142,0.6212,0.380952,0.380952,0.380952,1,1,0.283323
0.34006,0.38204,0.46188,0.51922,0.57844,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.334583
0.36828,0.39548,0.43558,0.5589,0.58688,0.64304,0.643,0.4818,0.48094,0.6433,0.4807,0.7951,0.79482,0.4812,0.6228,0.380952,0.380952,0.380952,1,1,0.375376
0.33724,0.3819,0.49052,0.51908,0.60072,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.303101
0.34172,0.3728,0.49638,0.5139,0.60662,0.64304,0.6433,0.4807,0.48168,0.643,0.4818,0.79436,0.79482,0.48142,0.6212,0.380952,0.380952,0.380952,1,1,0.30514
0.27774,0.45232,0.47952,0.532,0.55426,0.64304,0.643,0.4818,0.48094,0.6433,0.4807,0.7951,0.79482,0.4812,0.6228,0.380952,0.380952,0.380952,1,1,0.22059
0.35726,0.40572,0.43682,0.55832,0.58042,0.64304,0.643,0.4818,0.48094,0.6433,0.4807,0.7951,0.79482,0.4812,0.6228,0.380952,0.380952,0.380952,1,1,0.364723
0.36742,0.41728,0.43802,0.57896,0.59374,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.368163
0.35958,0.40288,0.46244,0.56142,0.60442,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.350496
0.27156,0.4709,0.4928,0.54628,0.56436,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.202403
0.2605,0.47024,0.50718,0.53538,0.56716,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.225205
0.33536,0.35612,0.4706,0.52194,0.57834,0.6433,0.48168,0.61174,0.64304,0.48142,0.61234,0.643,0.48734,0.79436,1.0771,0.380952,0.380952,1,0.380952,0.380952,0.24601
0.31464,0.4499,0.46378,0.5638,0.57476,0.64304,0.6433,0.4807,0.48168,0.643,0.4818,0.79436,0.79482,0.48142,0.6212,0.380952,0.380952,0.380952,1,1,0.262404
0.37304,0.43352,0.44198,0.59862,0.60474,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.369587
0.33048,0.39398,0.52038,0.54718,0.57452,0.643,0.4812,0.6433,0.61352,0.48094,0.64304,0.61464,0.7951,0.48868,1.0798,0.380952,0.380952,1,0.380952,0.380952,0.270303
0.27204,0.4777,0.51348,0.55392,0.58372,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.174622
0.31816,0.3817,0.46584,0.49382,0.6119,0.64304,0.4807,0.61394,0.6433,0.4818,0.61226,0.643,0.48792,0.79482,1.07862,0.380952,0.380952,1,0.380952,0.380952,0.241136
0.29032,0.40988,0.47072,0.50048,0.6093,0.6433,0.48142,0.61234,0.643,0.48168,0.61174,0.64304,0.48734,0.79436,1.0771,0.380952,0.380952,1,0.380952,0.380952,0.184008
0.37032,0.41392,0.46582,0.58164,0.61862,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.360608
0.36206,0.43416,0.4833,0.59278,0.62878,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.346061
0.38452,0.38936,0.51064,0.57288,0.62886,0.6433,0.64304,0.48168,0.61174,0.643,0.48142,0.61234,0.79436,1.0771,0.48734,0.380952,0.380952,0.380952,1,0.380952,0.351343
0.3699,0.39458,0.52352,0.56338,0.61362,0.6433,0.643,0.48142,0.61234,0.64304,0.48168,0.61174,0.79436,1.0771,0.48734,0.380952,0.380952,0.380952,1,0.380952,0.335593
0.27492,0.46856,0.54298,0.55552,0.59228,0.643,0.48094,0.64304,0.61464,0.4812,0.6433,0.61352,0.7951,0.48868,1.0798,0.380952,0.380952,1,0.380952,0.380952,0.150689
0.32534,0.39572,0.49746,0.51438,0.60546,0.64304,0.4807,0.61394,0.6433,0.4818,0.61226,0.643,0.48792,0.79482,1.07862,0.380952,0.380952,1,0.380952,0.380952,0.265985
0.27856,0.4381,0.492,0.5104,0.61514,0.64304,0.4818,0.61226,0.643,0.4807,0.61394,0.6433,0.48792,0.79482,1.07862,0.380952,0.380952,1,0.380952,0.380952,0.162926
0.30194,0.42554,0.51482,0.5437,0.58642,0.643,0.4812,0.61352,0.6433,0.48094,0.61464,0.64304,0.48868,0.7951,1.0798,0.380952,0.380952,1,0.380952,0.380952,0.204164
0.29512,0.47988,0.51354,0.5758,0.60342,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.170808
0.3514,0.41702,0.51792,0.56766,0.6233,0.64304,0.6433,0.4807,0.61394,0.643,0.4818,0.61226,0.79482,1.07862,0.48792,0.380952,0.380952,0.380952,1,0.380952,0.320951
0.37116,0.44022,0.46624,0.60476,0.6236,0.643,0.64304,0.48094,0.4818,0.6433,0.4812,0.79482,0.7951,0.4807,0.6228,0.380952,0.380952,0.380952,1,1,0.364046
0.37294,0.45082,0.45366,0.6142,0.61606,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.370382
0.38658,0.42676,0.46376,0.6065,0.63206,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.384259
0.35224,0.38698,0.5078,0.51074,0.61996,0.64304,0.61394,0.4807,0.6433,0.61226,0.4818,0.643,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.329091
0.31986,0.42024,0.51564,0.51846,0.61532,0.643,0.4812,0.61352,0.6433,0.48094,0.61464,0.64304,0.48868,0.7951,1.0798,0.380952,0.380952,1,0.380952,0.380952,0.254527
0.278,0.46256,0.5235,0.53432,0.61034,0.64304,0.4818,0.61226,0.643,0.4807,0.61394,0.6433,0.48792,0.79482,1.07862,0.380952,0.380952,1,0.380952,0.380952,0.138034
0.3209,0.41124,0.44724,0.46928,0.66818,0.64304,0.61394,0.4807,0.6433,0.61226,0.4818,0.643,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.273011
0.27192,0.45804,0.46286,0.47508,0.66622,0.64304,0.61394,0.4807,0.6433,0.61226,0.4818,0.643,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.174727
0.26352,0.4659,0.47776,0.48484,0.65616,0.64304,0.61226,0.4818,0.643,0.61394,0.4807,0.6433,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.171121
0.329,0.40438,0.44154,0.46804,0.6707,0.6433,0.61174,0.48168,0.64304,0.61234,0.48142,0.643,0.48734,1.0771,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.29203
0.26698,0.46362,0.4716,0.48276,0.65982,0.6433,0.61174,0.48168,0.64304,0.61234,0.48142,0.643,0.48734,1.0771,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.169828
0.33614,0.39684,0.46828,0.48454,0.65042,0.64304,0.61226,0.4818,0.643,0.61394,0.4807,0.6433,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.304569
0.30366,0.4374,0.51928,0.5223,0.6139,0.6433,0.48142,0.61234,0.643,0.48168,0.61174,0.64304,0.48734,0.79436,1.0771,0.380952,0.380952,1,0.380952,0.380952,0.193368
0.36262,0.37688,0.50344,0.50978,0.62224,0.6433,0.61234,0.48142,0.643,0.61174,0.48168,0.64304,0.48734,1.0771,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.335658
0.26666,0.4835,0.54262,0.56472,0.5909,0.6433,0.48168,0.61174,0.64304,0.48142,0.61234,0.643,0.48734,0.79436,1.0771,0.380952,0.380952,1,0.380952,0.380952,0.137398
0.28604,0.50886,0.52678,0.59282,0.608,0.643,0.6433,0.4812,0.48142,0.64304,0.48094,0.79436,0.7951,0.48168,0.62194,0.380952,0.380952,0.380952,1,1,0.130826
0.28524,0.51404,0.52236,0.59692,0.60366,0.6433,0.643,0.48142,0.4812,0.64304,0.48168,0.7951,0.79436,0.48094,0.62194,0.380952,0.380952,0.380952,1,1,0.127338
0.36992,0.48474,0.48794,0.63974,0.64184,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.372193
0.39198,0.4081,0.55184,0.59074,0.61254,0.643,0.6433,0.4812,0.61352,0.64304,0.48094,0.61464,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.3832
0.34456,0.46196,0.54418,0.5984,0.62842,0.643,0.64304,0.48094,0.61464,0.6433,0.4812,0.61352,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.300022
0.3231,0.4811,0.54866,0.59672,0.62788,0.643,0.64304,0.48094,0.61464,0.6433,0.4812,0.61352,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.227462
0.28026,0.51002,0.5719,0.5838,0.6106,0.64304,0.6433,0.4807,0.61394,0.643,0.4818,0.61226,0.79482,1.07862,0.48792,0.380952,0.380952,0.380952,1,0.380952,0.112693
0.37698,0.38666,0.5188,0.53618,0.62252,0.6433,0.61174,0.48168,0.64304,0.61234,0.48142,0.643,0.48734,1.0771,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.368373
0.37792,0.38136,0.50626,0.5259,0.63288,0.643,0.61352,0.4812,0.6433,0.61464,0.48094,0.64304,0.48868,1.0798,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.373624
0.3473,0.41236,0.51044,0.52802,0.6312,0.643,0.61352,0.4812,0.6433,0.61464,0.48094,0.64304,0.48868,1.0798,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.336302
0.2664,0.48686,0.51116,0.5215,0.64586,0.643,0.61464,0.48094,0.64304,0.61352,0.4812,0.6433,0.48868,1.0798,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.138995
0.31334,0.43856,0.44072,0.482,0.68632,0.64304,0.61394,0.4807,0.6433,0.61226,0.4818,0.643,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.254795
0.35832,0.3946,0.42906,0.47618,0.68968,0.643,0.61352,0.4812,0.6433,0.61464,0.48094,0.64304,0.48868,1.0798,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.372213
0.28658,0.45296,0.46494,0.48914,0.6825,0.61234,0.6433,0.48142,0.643,0.61174,0.48734,1.0771,0.48168,0.64304,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.166462
0.32396,0.42096,0.4294,0.46896,0.69926,0.61352,0.643,0.4812,0.6433,0.61464,0.48868,1.0798,0.48094,0.64304,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.279363
0.2926,0.42662,0.46016,0.46998,0.69748,0.61394,0.64304,0.4807,0.63836,0.61226,0.48792,0.61936,0.4818,1.09486,0.79244,0.380952,0.380952,0.380952,1,0.380952,0.189228
0.30682,0.42836,0.44566,0.4724,0.69694,0.61352,0.643,0.4812,0.6433,0.61464,0.48868,1.0798,0.48094,0.64304,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.226335
0.31354,0.43746,0.4394,0.48206,0.68792,0.61174,0.6433,0.48168,0.64304,0.61234,0.48734,1.0771,0.48142,0.643,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.251071
0.3549,0.39746,0.44704,0.48772,0.67688,0.643,0.61464,0.48094,0.64304,0.61352,0.4812,0.6433,0.48868,1.0798,0.7951,0.380952,0.380952,0.380952,1,0.380952,0.369431
0.33566,0.41984,0.482,0.51212,0.6522,0.6433,0.61234,0.48142,0.643,0.61174,0.48168,0.64304,0.48734,1.0771,0.79436,0.380952,0.380952,0.380952,1,0.380952,0.311109
0.30172,0.46372,0.54322,0.5464,0.61326,0.64304,0.61226,0.4818,0.643,0.61394,0.4807,0.6433,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.169249
0.37278,0.39324,0.53138,0.54232,0.61384,0.64304,0.61394,0.4807,0.6433,0.61226,0.4818,0.643,0.48792,1.07862,0.79482,0.380952,0.380952,0.380952,1,0.380952,0.36535
0.29646,0.49098,0.57438,0.57936,0.60064,0.643,0.6433,0.4812,0.61352,0.64304,0.48094,0.61464,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.145668
0.27842,0.53764,0.54202,0.60978,0.61312,0.6433,0.64304,0.48168,0.4807,0.643,0.48142,0.79482,0.79436,0.4818,0.6212,0.380952,0.380952,0.380952,1,1,0.103666
0.29416,0.5051,0.55848,0.59284,0.62434,0.643,0.6433,0.4812,0.61352,0.64304,0.48094,0.61464,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.133674
0.36872,0.41076,0.56528,0.57066,0.58496,0.643,0.48094,0.61464,0.64304,0.4812,0.61352,0.6433,0.48868,0.7951,1.0798,0.380952,0.380952,1,0.380952,0.380952,0.355002
0.35946,0.4335,0.56408,0.5833,0.59768,0.6433,0.64304,0.48168,0.61174,0.643,0.48142,0.61234,0.79436,1.0771,0.48734,0.380952,0.380952,0.380952,1,0.380952,0.339704
0.32976,0.47536,0.54818,0.59772,0.62504,0.6433,0.64304,0.48168,0.61174,0.643,0.48142,0.61234,0.79436,1.0771,0.48734,0.380952,0.380952,0.380952,1,0.380952,0.254162
0.40104,0.40378,0.54506,0.59578,0.62098,0.643,0.6433,0.4812,0.61352,0.64304,0.48094,0.61464,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.389643
0.39866,0.417,0.53046,0.6066,0.6394,0.643,0.64304,0.48094,0.61464,0.6433,0.4812,0.61352,0.7951,1.0798,0.48868,0.380952,0.380952,0.380952,1,0.380952,0.398956
0.37258,0.44784,0.526,0.6116,0.6457,0.6433,0.64304,0.48168,0.61174,0.643,0.48142,0.61234,0.79436,1.0771,0.48734,0.380952,0.380952,0.380952,1,0.380952,0.371519
0.40956,0.41054,0.52484,0.611,0.6455,0.64304,0.6433,0.4807,0.61394,0.643,0.4818,0.61226,0.79482,1.07862,0.48792,0.380952,0.380952,0.380952,1,0.380952,0.407182
