   2.00022230436932e-01   1.72738819810871e-01   2.43627296410969e-01   1.33456124915176e-01   1.64089706966416e-01   1.69019619525515e-01   1.71663617677234e-01   1.31523276068459e-01   1.96702753223074e-01   2.37202516917304e-01
   1.86727539309665e-01   1.63895274773743e-01   2.25527141617489e-01   1.24471029740044e-01   1.55736530775710e-01   1.57923150569318e-01   1.62374511691783e-01   1.20678951047555e-01   1.82218467713164e-01   2.20940168842508e-01
   1.94265741349180e-01   1.69328205080206e-01   2.31722420060692e-01   1.28682164954212e-01   1.60842427181011e-01   1.64736383943255e-01   1.68783318225057e-01   1.25113643503057e-01   1.89481398558923e-01   2.28214598331889e-01
   2.01824086569421e-01   1.74569555370886e-01   2.47032386602093e-01   1.34860091891845e-01   1.66070047879497e-01   1.70999065336007e-01   1.73628419161659e-01   1.32840018557992e-01   1.98938710606163e-01   2.41250967575706e-01
   2.03835958013445e-01   1.76901574327365e-01   2.36155230677218e-01   1.33652189919756e-01   1.68743635282322e-01   1.76063170941338e-01   1.79534821763593e-01   1.29004435409206e-01   1.98269394181533e-01   2.38226660055657e-01
   2.02942637801942e-01   1.75305411298608e-01   2.32023664580887e-01   1.32089286187647e-01   1.66814984021126e-01   1.74716505260741e-01   1.78229816608810e-01   1.27785464762056e-01   1.96917513927372e-01   2.34478517571962e-01
   2.04900268660623e-01   1.77551801886915e-01   2.45467472479843e-01   1.35690714490927e-01   1.68088063715243e-01   1.72099320688304e-01   1.76081006340045e-01   1.33042069721389e-01   2.00051175476091e-01   2.39185866935131e-01
   1.82192813675443e-01   1.57720368725620e-01   2.15070730095137e-01   1.19909248680092e-01   1.49425753450354e-01   1.53872925340808e-01   1.57440571377528e-01   1.17153286822309e-01   1.77469435893482e-01   2.11659215283953e-01
   1.73720168310626e-01   1.52475106733657e-01   2.11436321041718e-01   1.16875252993914e-01   1.46420018292932e-01   1.51026231360585e-01   1.53448282437176e-01   1.12681523867367e-01   1.70720901769172e-01   2.10677497470139e-01
   1.87071915244663e-01   1.63770264047036e-01   2.17292170156638e-01   1.22647863603488e-01   1.54644839077881e-01   1.56886446154439e-01   1.62481719352751e-01   1.18321354999898e-01   1.80155516351256e-01   2.13310323168583e-01
   1.80150227077067e-01   1.57238018835844e-01   2.14154379844702e-01   1.19569166419047e-01   1.50691297376913e-01   1.56642070612150e-01   1.59323963434535e-01   1.15322780813688e-01   1.76497443336570e-01   2.15808611424520e-01
   1.85230176788863e-01   1.59825166970891e-01   2.24688712977736e-01   1.23477276031767e-01   1.52451326966978e-01   1.58466181692599e-01   1.60309180639587e-01   1.21339440449481e-01   1.82579466338876e-01   2.21526235236354e-01
   1.74554893928516e-01   1.54803428499935e-01   2.15355505074051e-01   1.17769108422802e-01   1.47949754467508e-01   1.49143227197296e-01   1.53322988549415e-01   1.13414228479958e-01   1.71208841377073e-01   2.11782088809530e-01
   1.80460468720416e-01   1.58657726141906e-01   2.17895491002588e-01   1.20588020288379e-01   1.51066421740570e-01   1.53477013307495e-01   1.57586883680509e-01   1.16518064962094e-01   1.76026111573823e-01   2.13988897376268e-01
   1.99729402687613e-01   1.75602561323980e-01   2.45894530633146e-01   1.34332404050384e-01   1.66439476109920e-01   1.66949807672842e-01   1.71884353848122e-01   1.30890911543564e-01   1.95114512575803e-01   2.36441458440670e-01
   2.12934241950257e-01   1.82287502938961e-01   2.48137978739233e-01   1.39682830676002e-01   1.73554455474288e-01   1.83025805973368e-01   1.85012213384838e-01   1.36775277944120e-01   2.08050423421722e-01   2.47812274076618e-01
   1.99012571621229e-01   1.73874604295101e-01   2.36288305853185e-01   1.31546550041382e-01   1.64559412799959e-01   1.67184294779272e-01   1.72234143277687e-01   1.27754905875394e-01   1.93192584553116e-01   2.31014771422438e-01
   2.10675598412774e-01   1.81644033421783e-01   2.50242646057267e-01   1.39050957684901e-01   1.72228705161611e-01   1.78162125748139e-01   1.81473953686752e-01   1.36450171549699e-01   2.05822608412560e-01   2.45610547649219e-01
   2.03792266067155e-01   1.77031573125827e-01   2.47900853118407e-01   1.35814117216819e-01   1.67884738721006e-01   1.71332605676808e-01   1.75123292364884e-01   1.33325887326393e-01   1.99830585352899e-01   2.41029617059136e-01
   2.04695129033303e-01   1.78343151166256e-01   2.44642125047610e-01   1.35657359818725e-01   1.69563942720106e-01   1.73960503340646e-01   1.78021751494554e-01   1.31958523467268e-01   1.99971057756844e-01   2.41448147604545e-01
   1.90609373660458e-01   1.63051049482158e-01   2.22768856408515e-01   1.24576699011037e-01   1.53443686314534e-01   1.58648781990007e-01   1.62050999065729e-01   1.23113660500895e-01   1.85133591242717e-01   2.16308340397593e-01
   1.92782392037476e-01   1.67143446380377e-01   2.25447819573414e-01   1.26707007165165e-01   1.58703384001453e-01   1.64121215515115e-01   1.67811210448921e-01   1.23079167513669e-01   1.87369699315152e-01   2.23639959105059e-01
   2.09265803327092e-01   1.82398736031624e-01   2.50195523547747e-01   1.39246372412030e-01   1.74672031383195e-01   1.81379080017126e-01   1.84294004002016e-01   1.34714896320438e-01   2.05197133317770e-01   2.50594336528045e-01
   1.97591723936897e-01   1.72597898750383e-01   2.39269424108770e-01   1.32185845163831e-01   1.64782170643348e-01   1.69313913354777e-01   1.72539607887801e-01   1.28317245897285e-01   1.93662795844933e-01   2.36014677524855e-01
   1.83786219991515e-01   1.59293881283634e-01   2.12937734233958e-01   1.20158049904262e-01   1.51241185294663e-01   1.56756694995737e-01   1.60475111776925e-01   1.16515844360940e-01   1.78443562021268e-01   2.12765339228970e-01
   1.93158087981244e-01   1.71320096529633e-01   2.31732477596768e-01   1.28669158117030e-01   1.62627929709670e-01   1.62945827113616e-01   1.69044952106946e-01   1.23430499763775e-01   1.87238162285164e-01   2.27112185726816e-01
   1.97473674918545e-01   1.73758903883092e-01   2.37519444637742e-01   1.31911800322181e-01   1.66295702890246e-01   1.70489577236423e-01   1.74386295726903e-01   1.26824333095674e-01   1.93127562542312e-01   2.36898490197777e-01
   1.94242714425495e-01   1.71492144635448e-01   2.34076977626851e-01   1.29093933262618e-01   1.61802148823778e-01   1.60976090133249e-01   1.67492413936009e-01   1.25054319642794e-01   1.88222882781102e-01   2.25949130369600e-01
   1.84101600897024e-01   1.60189628226387e-01   2.17826272136570e-01   1.21997192977743e-01   1.53033847362066e-01   1.58911167188513e-01   1.61726498279144e-01   1.18005070829405e-01   1.79782316538435e-01   2.17674986009822e-01
   1.86187197062535e-01   1.62957926054332e-01   2.20259561176606e-01   1.23327285906163e-01   1.55317202904269e-01   1.59596132253497e-01   1.63496024932145e-01   1.18878012543131e-01   1.81200917806004e-01   2.19163516186975e-01
   2.09305937202380e-01   1.82920544372911e-01   2.49723822943467e-01   1.38874239236913e-01   1.74293521552618e-01   1.78957736991059e-01   1.83139634471575e-01   1.34443966752881e-01   2.04364598115510e-01   2.47755772660069e-01
   1.77249641225601e-01   1.55681062688851e-01   2.19402064090609e-01   1.19671520131149e-01   1.49125797612860e-01   1.52435719523614e-01   1.55228316193042e-01   1.16149719915855e-01   1.74858591476105e-01   2.16358316594290e-01
   1.85161645946583e-01   1.64167756236050e-01   2.31123357893340e-01   1.25232333965052e-01   1.56370572197420e-01   1.56278317900147e-01   1.61065402193488e-01   1.21348283281482e-01   1.81872192695403e-01   2.24541238431431e-01
   1.96868163729836e-01   1.74233226947996e-01   2.39537834092862e-01   1.31644695339131e-01   1.65023394424793e-01   1.64532655858231e-01   1.70642521137950e-01   1.27254685628858e-01   1.91441588093437e-01   2.32074452474766e-01
   2.00884769447663e-01   1.76399491905262e-01   2.45554769248695e-01   1.34536771652257e-01   1.67758232752572e-01   1.69815973512678e-01   1.74356323816364e-01   1.30779143926423e-01   1.96735056414006e-01   2.39781685010847e-01
   1.86266545683669e-01   1.61105515233477e-01   2.13280465797975e-01   1.21776531683674e-01   1.54574770138310e-01   1.63897123195207e-01   1.65987488228078e-01   1.17046456364396e-01   1.81591758071876e-01   2.19425156813965e-01
   1.82075748999640e-01   1.62670738787316e-01   2.28190339180727e-01   1.23907816368149e-01   1.55342346621015e-01   1.54528928767640e-01   1.59532261440298e-01   1.19110132848163e-01   1.78509951174977e-01   2.21808468363184e-01
   1.94660525992820e-01   1.69339688853029e-01   2.31850867710229e-01   1.28849141150458e-01   1.61416620304196e-01   1.66759750847385e-01   1.70127865385596e-01   1.25192398043573e-01   1.90502411714326e-01   2.30798977140544e-01
   1.93287152387733e-01   1.67399822959108e-01   2.32053102077484e-01   1.28027318270515e-01   1.58639906946766e-01   1.62736205896486e-01   1.66294854305159e-01   1.25614066948259e-01   1.89085340407103e-01   2.26763038320626e-01
   1.91231407291337e-01   1.66120402905650e-01   2.27453105230508e-01   1.26994856999630e-01   1.58574300420863e-01   1.64547971481435e-01   1.67278665540255e-01   1.23233834579440e-01   1.86914175561972e-01   2.25999303183405e-01
   1.89166548980233e-01   1.66073339859412e-01   2.32983090826415e-01   1.27295238621667e-01   1.58962188581446e-01   1.62539863285727e-01   1.65719580524751e-01   1.23520740022938e-01   1.86450567584045e-01   2.30290657546339e-01
   1.82945506537952e-01   1.59322711536926e-01   2.24960232787085e-01   1.22590742697921e-01   1.50976739244797e-01   1.53051139382077e-01   1.56625553958773e-01   1.20465505767896e-01   1.79480668261635e-01   2.16828786543699e-01
   1.99854632118996e-01   1.74426746260759e-01   2.43259732659116e-01   1.33573743394220e-01   1.66045229723021e-01   1.69692890654875e-01   1.73344820916106e-01   1.30275345535741e-01   1.96059560988008e-01   2.38407990073632e-01
   1.97184984325255e-01   1.70211489534882e-01   2.34493160044766e-01   1.30215376462162e-01   1.62254680772344e-01   1.69138275403173e-01   1.71657686212830e-01   1.27332264868569e-01   1.93524082638602e-01   2.33723063163489e-01
   1.97999725325620e-01   1.72029257673802e-01   2.45213256084275e-01   1.32924822321377e-01   1.62744575780628e-01   1.64640948053624e-01   1.68367088042932e-01   1.31281794869667e-01   1.94559405196583e-01   2.34601202657858e-01
   1.87946862533936e-01   1.65096730755901e-01   2.21990560591898e-01   1.24302309197512e-01   1.56653399763714e-01   1.59104598432299e-01   1.64157621567230e-01   1.19736553185398e-01   1.82052457209334e-01   2.18705795608902e-01
   1.99634839897818e-01   1.75190427031178e-01   2.43043260878413e-01   1.33813141194822e-01   1.68037106383238e-01   1.72982149942645e-01   1.76143937300547e-01   1.29284047220094e-01   1.96509477687216e-01   2.42807349536503e-01
   1.79075489364448e-01   1.58615952157291e-01   2.18553510640676e-01   1.19955301367757e-01   1.49732017580525e-01   1.48126204337369e-01   1.54119416294098e-01   1.16169627081725e-01   1.73649707526720e-01   2.09188439496288e-01
   1.89330581773450e-01   1.63284088956869e-01   2.20204535197726e-01   1.23930862232333e-01   1.54861214479254e-01   1.60969327485653e-01   1.64268447959840e-01   1.20874689098840e-01   1.84096953455113e-01   2.18647017064635e-01
   2.08237007712086e-01   1.79841694989861e-01   2.46317948091866e-01   1.37345212972559e-01   1.70557906793871e-01   1.76338000412494e-01   1.79820898587318e-01   1.34384230284214e-01   2.03063013447623e-01   2.42171646954194e-01
   1.86580681532292e-01   1.63105754761156e-01   2.20458161845362e-01   1.23693793772441e-01   1.55824070704023e-01   1.61036937401406e-01   1.64432628429876e-01   1.19102481595463e-01   1.81807853393292e-01   2.20465738852295e-01
   1.96021627082591e-01   1.68975078775326e-01   2.32392371127301e-01   1.29516761228983e-01   1.60744919781613e-01   1.67346228153422e-01   1.69884671523180e-01   1.26747255296529e-01   1.91746543842105e-01   2.29827052832749e-01
   1.98516972841761e-01   1.74165371288019e-01   2.41272191478346e-01   1.32748994474885e-01   1.66004615276101e-01   1.69106608858222e-01   1.73214937343179e-01   1.28735323952076e-01   1.94477476322268e-01   2.37472175426230e-01
   1.94390002257444e-01   1.69587178065434e-01   2.28230703654436e-01   1.28185662555375e-01   1.60941935897519e-01   1.64994676213530e-01   1.69424850233885e-01   1.23983141532330e-01   1.88485989657697e-01   2.25386235025032e-01
   2.08890528200520e-01   1.80795312338424e-01   2.45342937833298e-01   1.37216464890110e-01   1.70855439576666e-01   1.75401143765378e-01   1.79898708398366e-01   1.34078423004537e-01   2.02789964644405e-01   2.40208968192307e-01
   1.90076602315279e-01   1.65766095851508e-01   2.28800328350180e-01   1.26469894110661e-01   1.57664923135838e-01   1.61428142851383e-01   1.65094001608673e-01   1.23099605489663e-01   1.85877366048786e-01   2.24892810065295e-01
   1.91342222615082e-01   1.67589486345239e-01   2.31635280974709e-01   1.27819868279101e-01   1.59949271661240e-01   1.63774438942190e-01   1.67372615068184e-01   1.23873851698538e-01   1.87506273383304e-01   2.29007232073183e-01
   1.86391507123832e-01   1.61848415387733e-01   2.26816314656590e-01   1.25042441221716e-01   1.55036128341920e-01   1.61104435811288e-01   1.62853878572906e-01   1.21880353619574e-01   1.83615823670223e-01   2.24607249500036e-01
   1.89638481543913e-01   1.66433483627577e-01   2.26509274839863e-01   1.25886448467948e-01   1.57720243174736e-01   1.59579444641096e-01   1.64597671499987e-01   1.21849455419081e-01   1.84100795782001e-01   2.21248822308028e-01
   2.01041171676888e-01   1.75042476564619e-01   2.36431683813807e-01   1.32642362189521e-01   1.66050680616741e-01   1.70424680042980e-01   1.74774751411023e-01   1.28595549133460e-01   1.95059638467307e-01   2.32898270284046e-01
   1.97312726790962e-01   1.72788035351044e-01   2.32979472048472e-01   1.30261771002411e-01   1.63417355881444e-01   1.65592258311662e-01   1.71031298506037e-01   1.26082327816655e-01   1.90934184803666e-01   2.27738635314736e-01
   2.01798938266897e-01   1.72382941379911e-01   2.38270547468552e-01   1.33179316005329e-01   1.65365989047805e-01   1.76518267329263e-01   1.76824230742699e-01   1.30530066575278e-01   1.99050598083737e-01   2.41082194487835e-01
   1.85434140666467e-01   1.60995856832320e-01   2.19547527335062e-01   1.22355688706744e-01   1.52324107612525e-01   1.55871457797045e-01   1.59908415468371e-01   1.19389796073057e-01   1.80230512594192e-01   2.14571334242967e-01
   1.79318286925054e-01   1.56245299600640e-01   2.20944142298663e-01   1.20466587112402e-01   1.48826458979367e-01   1.52109149130049e-01   1.54915937104901e-01   1.18001536802471e-01   1.76570776476219e-01   2.15388853236234e-01
   1.97034920213345e-01   1.69819319161440e-01   2.33578876025002e-01   1.30148456509604e-01   1.60767668830491e-01   1.66005929574423e-01   1.69193775996296e-01   1.27722237177261e-01   1.91969712369920e-01   2.27810586016752e-01
   1.89673135472453e-01   1.67016676912375e-01   2.32343253664519e-01   1.27831207826701e-01   1.59863741113820e-01   1.63134210712152e-01   1.66566095211346e-01   1.23397577161001e-01   1.86093669181427e-01   2.29119714294618e-01
   2.00995156895775e-01   1.73280456157144e-01   2.40176670631119e-01   1.33093456022284e-01   1.64882267260111e-01   1.71404354055395e-01   1.73916883802384e-01   1.30541395422679e-01   1.97135874405143e-01   2.37126352108595e-01
   2.03371804887268e-01   1.78754352928231e-01   2.43756354321409e-01   1.35191522907334e-01   1.70043924425028e-01   1.72803301835673e-01   1.77800649747747e-01   1.30548055765171e-01   1.98182295321937e-01   2.40512561746665e-01
   1.84543940377920e-01   1.59259269413370e-01   2.15309050920062e-01   1.20602749876716e-01   1.50473734569977e-01   1.55158097586303e-01   1.59040184123861e-01   1.18020175680094e-01   1.79287461208806e-01   2.12098846436129e-01
   1.86901981633759e-01   1.60546780371648e-01   2.19069989961493e-01   1.22470284737686e-01   1.51942968797788e-01   1.57795271556998e-01   1.60819577599627e-01   1.20304544560121e-01   1.82160400023250e-01   2.15751465924699e-01
   1.93090156241033e-01   1.69087543755974e-01   2.27040205855221e-01   1.27415145196827e-01   1.60328904122161e-01   1.63369132261699e-01   1.68344966977102e-01   1.22962348650582e-01   1.86942828008630e-01   2.23688387025746e-01
   2.01253753122654e-01   1.74901376327054e-01   2.42931652695852e-01   1.33953611687166e-01   1.66704501750121e-01   1.71873377971657e-01   1.74996633973756e-01   1.30738694331626e-01   1.97584738264428e-01   2.39959473638796e-01
   1.95572152786074e-01   1.68663017071340e-01   2.35002252915576e-01   1.30013073324951e-01   1.61080945682233e-01   1.68246834548460e-01   1.70052777975704e-01   1.27354613394018e-01   1.92444964176050e-01   2.33222467592146e-01
   1.89008556589413e-01   1.63502223100776e-01   2.24799401094302e-01   1.24819035362792e-01   1.55121466570635e-01   1.59993497661859e-01   1.63282453348828e-01   1.22162799477026e-01   1.84641382648798e-01   2.21103578060925e-01
